distance,cab_type,time_stamp,destination,source,price,surge_multiplier,id,product_id,name
1.92,Uber,1543397532606,Northeastern University,Beacon Hill,10,1,28178887-90a5-4fcf-bb11-0fdf3efd49f4,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool
1.92,Uber,1543771076229,Northeastern University,Beacon Hill,,1,414f2a95-0763-4a2a-89e6-043eb5bece20,8cf7e821-f0d3-49c6-8eba-e679c0ebcf6a,Taxi
1.92,Uber,1543541282987,Northeastern University,Beacon Hill,17,1,4863c04f-c45a-42e1-954e-40bb4ee8f1d7,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL
1.92,Uber,1544793912438,Northeastern University,Beacon Hill,30.5,1,7bd0273e-1347-42ea-9e42-8fa5e616e875,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV
1.92,Uber,1543433888158,Northeastern University,Beacon Hill,10.5,1,a137040f-1f7e-486f-8ead-fe1ad2774630,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,WAV
1.92,Uber,1545102913698,Northeastern University,Beacon Hill,10.5,1,f6a4bd5a-2e25-4b63-bdc4-e5323105f81e,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX
4.39,Lyft,1544833511643,Financial District,Fenway,7,1,4fd18a80-1437-4255-a9c7-4c0184e8535b,lyft_line,Shared
4.39,Lyft,1543474377518,Financial District,Fenway,13.5,1,7e2f87c3-b976-4eab-af1e-4ae63afded0a,lyft,Lyft
4.39,Lyft,1543526880825,Financial District,Fenway,42.5,1,8efefdf5-465c-4b78-8023-45873d325bc1,lyft_luxsuv,Lux Black XL
4.39,Lyft,1544878805199,Financial District,Fenway,22.5,1,93bd2f3f-e559-48b1-b7d2-4dc8adc7b40b,lyft_plus,Lyft XL
4.39,Lyft,1543277835984,Financial District,Fenway,34,1,ae7dd998-ce94-455b-aa10-7981f6cdb752,lyft_lux,Lux Black
4.39,Lyft,1545143711529,Financial District,Fenway,26,1,fe65a6b3-a828-455b-bf57-558063b3482a,lyft_premier,Lux
0.63,Uber,1544732707704,Financial District,South Station,7,1,09c9be38-226d-48ce-9b2a-9c15679da1e2,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,WAV
0.63,Uber,1543433528327,Financial District,South Station,26.5,1,5515c007-0e3b-4940-8dda-7799f06ec57b,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV
0.63,Uber,1543354944544,Financial District,South Station,4.5,1,5bffe998-f417-4640-a78d-d0152256cd36,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool
0.63,Uber,1544764510774,Financial District,South Station,10.5,1,5eeadd48-3d67-408e-b863-3908f50f6d80,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL
0.63,Uber,1543359983140,Financial District,South Station,7,1,7e3d054b-e3f8-4582-8a9b-58f247200db7,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX
0.63,Uber,1543210586259,Financial District,South Station,16,1,dbdc3e6f-1b75-4f59-9bf3-27ef11b16fff,6c84fd89-3f11-4782-9b50-97c468b19529,Black
0.63,Uber,1543840978798,Financial District,South Station,,1,fac97b29-3543-412b-a8e6-c9e2680a6c3d,8cf7e821-f0d3-49c6-8eba-e679c0ebcf6a,Taxi
0.42,Lyft,1543268650001,South Station,Financial District,9,1,51f1385d-9a71-4161-817b-ec97d8a93d4b,lyft_plus,Lyft XL
0.42,Lyft,1543234269809,South Station,Financial District,27.5,1,680710ba-1317-42c3-b1cd-d7b334155c35,lyft_luxsuv,Lux Black XL
0.42,Lyft,1543283843511,South Station,Financial District,5,1,902bf1d9-3b2e-493a-b302-93249316301e,lyft_line,Shared
0.42,Lyft,1543312102085,South Station,Financial District,10.5,1,91923ebe-b8d3-429b-96fd-02e3b13b069b,lyft_premier,Lux
0.42,Lyft,1543421483243,South Station,Financial District,16.5,1,bc1e8301-7af8-482d-ab95-c890aa373ca2,lyft_lux,Lux Black
0.42,Lyft,1543777083719,South Station,Financial District,7,1,c1821705-87a5-435f-9794-ad4ef3dfc809,lyft,Lyft
2.66,Uber,1544988909371,Theatre District,Fenway,9.5,1,0eecfa40-7758-445c-95e4-4bc4e2df289d,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,WAV
2.66,Uber,1543663379917,Theatre District,Fenway,9.5,1,13adb48f-f6e2-480e-85dd-78b8a2f8585d,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX
2.66,Uber,1544399908537,Theatre District,Fenway,15.5,1,14a731ac-76f5-4c56-97db-fb6bd950a2ad,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL
2.66,Uber,1544929213539,Theatre District,Fenway,29.5,1,3fceb4e0-fb78-4bb4-acef-ca316f234b2b,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV
2.66,Uber,1545039908727,Theatre District,Fenway,8,1,e53bcde5-f15a-4ec7-ba19-eff50c43c40d,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool
2.66,Uber,1543271547007,Theatre District,Fenway,,1,eb6b3eef-3f26-4581-b64a-b8c1e86bdcd9,8cf7e821-f0d3-49c6-8eba-e679c0ebcf6a,Taxi
2.66,Uber,1543277836032,Theatre District,Fenway,20.5,1,ebba1ee8-68cd-4fcc-8b36-cfa112da6bde,6c84fd89-3f11-4782-9b50-97c468b19529,Black
2.32,Uber,1543305983368,Haymarket Square,Back Bay,22.5,1,032445d1-d63f-4c79-a357-d19ea8f12d97,6c84fd89-3f11-4782-9b50-97c468b19529,Black
2.32,Uber,1544707809397,Haymarket Square,Back Bay,16,1,070ce1eb-5a05-4c8e-a32e-40ad35793efa,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL
2.32,Uber,1543823882016,Haymarket Square,Back Bay,29.5,1,49373e76-c067-49bd-8002-6caaba487468,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV
2.32,Uber,1543619580494,Haymarket Square,Back Bay,9.5,1,4ecc9ba1-99b4-42d4-ba4f-75fd7e51675b,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,WAV
2.32,Uber,1543463408090,Haymarket Square,Back Bay,9.5,1,989097b9-9048-4316-9a23-f5a430366f17,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX
2.32,Uber,1543882680229,Haymarket Square,Back Bay,9,1,9b5c38ef-f469-43ac-82bf-93691fd49218,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool
2.32,Uber,1543267212250,Haymarket Square,Back Bay,,1,fefeba84-555e-4ee3-b97d-70e085659d3c,8cf7e821-f0d3-49c6-8eba-e679c0ebcf6a,Taxi
2.58,Uber,1543316963886,Beacon Hill,South Station,19.5,1,1c86f7e3-1bf8-4671-8fa9-f576bc1fe9e4,6c84fd89-3f11-4782-9b50-97c468b19529,Black
2.58,Uber,1543477676991,Beacon Hill,South Station,9.5,1,9362c37a-fe10-446e-9605-638253a7b944,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX
2.58,Uber,1543458816758,Beacon Hill,South Station,30.5,1,e7f31a9c-9e17-4462-ab84-e7ae68319452,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV
1.64,Uber,1544697310667,Back Bay,Northeastern University,26,1,1e18b890-c72e-401d-9255-34b03f37e540,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV
1.64,Uber,1543554182459,Back Bay,Northeastern University,9,1,8726a68b-62ca-45bd-bdad-833af29036ef,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX
1.64,Uber,1543431384478,Back Bay,Northeastern University,9,1,87fb96b6-1651-4296-9a8d-d509c588103f,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,WAV
1.64,Uber,1543489083709,Back Bay,Northeastern University,9,1,8886f7c0-fc69-4785-9e9f-47cafecc9f54,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool
1.64,Uber,1544784310699,Back Bay,Northeastern University,,1,92a59477-ce01-442f-8ca9-1bbf6336d50d,8cf7e821-f0d3-49c6-8eba-e679c0ebcf6a,Taxi
1.64,Uber,1543636380614,Back Bay,Northeastern University,15,1,a9fb3e67-9883-4303-892d-b557cd57a1a7,6c84fd89-3f11-4782-9b50-97c468b19529,Black
1.64,Uber,1544689809924,Back Bay,Northeastern University,14,1,de8cf0e3-64c1-4d5c-a039-a913a039a45b,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL
2.38,Uber,1543279525437,Theatre District,Fenway,30.5,1,09aa270b-2f64-4de5-8ef8-5ba569d7a5af,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV
2.38,Uber,1543699376656,Theatre District,Fenway,10.5,1,1466c776-4c19-4a22-8810-e24bb1b7786d,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,WAV
2.38,Uber,1543786383467,Theatre District,Fenway,8.5,1,210007f1-48d2-443d-b424-d9805b5c0293,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool
2.38,Uber,1545054911649,Theatre District,Fenway,,1,7a91de98-cc5f-4f35-bd77-6491358ad520,8cf7e821-f0d3-49c6-8eba-e679c0ebcf6a,Taxi
2.38,Uber,1545012306771,Theatre District,Fenway,21.5,1,d33348a9-e40d-473c-9b93-6f287929d4e3,6c84fd89-3f11-4782-9b50-97c468b19529,Black
2.38,Uber,1544792109687,Theatre District,Fenway,10.5,1,e2f81f61-a8e9-486f-aa28-e9fbb4354fcd,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX
1.47,Uber,1543429207962,Back Bay,Northeastern University,,1,068946f1-bbb9-436d-9a82-8a143fef1eb7,8cf7e821-f0d3-49c6-8eba-e679c0ebcf6a,Taxi
1.47,Uber,1543620482175,Back Bay,Northeastern University,13,1,41e0fa6e-4bde-4f73-9c27-4a4d1a532b41,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL
1.47,Uber,1543295183935,Back Bay,Northeastern University,27.5,1,601acd0f-3b35-4b28-bf03-4c0d2ad8af65,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV
1.47,Uber,1545110403419,Back Bay,Northeastern University,8.5,1,6d1c7c6f-fb8d-4895-a0ce-378afafb9bbd,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX
1.47,Uber,1544767812101,Back Bay,Northeastern University,8.5,1,a260989a-094b-474a-ac6e-0a30ab6e2d99,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,WAV
1.47,Uber,1543283121946,Back Bay,Northeastern University,15,1,c33f1d5f-5c4a-4ecb-abea-05374a1c00a8,6c84fd89-3f11-4782-9b50-97c468b19529,Black
2.05,Lyft,1545000011879,Northeastern University,Beacon Hill,13.5,1,a8d1b810-73c0-41ce-980d-ce4c36e4cfa4,lyft_plus,Lyft XL
2.05,Lyft,1543284382233,Northeastern University,Beacon Hill,10.5,1,c2913fe8-cc1e-4336-b4cf-ebed5c66847c,lyft,Lyft
2.05,Lyft,1543300221820,Northeastern University,Beacon Hill,5,1,ca24856b-90da-4da8-8e54-cfb49139aed9,lyft_line,Shared
2.05,Lyft,1544745308595,Northeastern University,Beacon Hill,27.5,1,cc5db542-962f-4814-9106-6ecb5b90b60d,lyft_luxsuv,Lux Black XL
2.05,Lyft,1543298961797,Northeastern University,Beacon Hill,16.5,1,e2ea76e1-a41a-4028-8da5-dbec450f4c4f,lyft_premier,Lux
2.05,Lyft,1543666383171,Northeastern University,Beacon Hill,19.5,1,eccc81a1-dc97-4727-9ebf-aa9510ff7ecc,lyft_lux,Lux Black
2.86,Uber,1543398198217,West End,Northeastern University,,1,5f47f3c1-a278-4cd0-8ba4-ee286b00db16,8cf7e821-f0d3-49c6-8eba-e679c0ebcf6a,Taxi
2.86,Uber,1543848779784,West End,Northeastern University,17,1,801ed4a6-a07b-4cf6-83d9-2d55dfaf0e58,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL
2.86,Uber,1543413547700,West End,Northeastern University,31.5,1,b5d00d83-543e-4262-b112-e279bcbe73ee,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV
2.86,Uber,1543741084223,West End,Northeastern University,9.5,1,bf0eaf5a-ecd7-4e9c-b3d9-5898308ecf23,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX
2.86,Uber,1543651980290,West End,Northeastern University,22,1,e4114eca-24a5-4d47-97b4-349de315c82b,6c84fd89-3f11-4782-9b50-97c468b19529,Black
2.86,Uber,1543293742298,West End,Northeastern University,9.5,1,e6fe9dd0-e53a-41fa-adb6-ee0251e878d0,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,WAV
2.86,Uber,1543468963092,West End,Northeastern University,10,1,f34a876b-ec31-46e5-b203-0d57d72eeeed,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool
2.66,Uber,1543330462161,Fenway,Theatre District,10.5,1,0131333f-23df-42e2-9d77-c91dc54bb304,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,WAV
2.66,Uber,1543712881394,Fenway,Theatre District,,1,19dec955-d83c-488d-a30a-83b74ad4ae5d,8cf7e821-f0d3-49c6-8eba-e679c0ebcf6a,Taxi
2.66,Uber,1543586883849,Fenway,Theatre District,10,1,2a0b3942-6e84-4d8e-b768-a0a71fd6ae16,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool
2.66,Uber,1545130207689,Fenway,Theatre District,16.5,1,85b4dc70-dcc4-44f4-908d-48805e0e4acf,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL
2.66,Uber,1544784012797,Fenway,Theatre District,21.5,1,b3d3af9a-f483-45c5-9322-71221db96452,6c84fd89-3f11-4782-9b50-97c468b19529,Black
2.66,Uber,1544874607955,Fenway,Theatre District,28.5,1,d2707fed-e5f6-4f05-a184-0d4f8fa953d0,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV
2.66,Uber,1543823579095,Fenway,Theatre District,10.5,1,d4ca4ff3-b3c5-4197-bdbc-ed5ec94ed0c6,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX
0.52,Lyft,1543488777429,North Station,Haymarket Square,27.5,1,530c6adf-a247-4174-90a1-7f87b93f6cad,lyft_luxsuv,Lux Black XL
0.52,Lyft,1544831718148,North Station,Haymarket Square,3,1,61371ba2-91d8-47b9-8f68-195f171a4130,lyft_line,Shared
0.52,Lyft,1544402909855,North Station,Haymarket Square,7,1,653f4054-eecf-4cc5-9c3e-480429e19951,lyft,Lyft
0.52,Lyft,1545109512125,North Station,Haymarket Square,16.5,1,a7035e0e-65cf-4d99-a84c-65d7ef19477a,lyft_lux,Lux Black
0.52,Lyft,1543278794285,North Station,Haymarket Square,9,1,d697b1fe-ab47-4067-b6fd-f93370b1d2b2,lyft_plus,Lyft XL
0.52,Lyft,1544935513219,North Station,Haymarket Square,10.5,1,e87fcac2-71b3-4379-b8d7-6eb97433e2b9,lyft_premier,Lux
3.3,Uber,1545069009896,Northeastern University,North Station,,1,3e30bc8d-d3fe-483a-9dcf-f5cb5a1eb5f1,8cf7e821-f0d3-49c6-8eba-e679c0ebcf6a,Taxi
3.3,Uber,1543734183103,Northeastern University,North Station,11,1,57807592-7b71-4ec6-ba83-f93ee94e98e2,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool
3.3,Uber,1543280329643,Northeastern University,North Station,20.5,1,8db79656-b6f2-422f-9469-1987baa3ebc1,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL
3.3,Uber,1543213502599,Northeastern University,North Station,12,1,975eccae-1904-431a-8614-a04ebab927c6,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,WAV
3.3,Uber,1543703880599,Northeastern University,North Station,33.5,1,9b8ef7da-f501-498f-afb8-ca6e3c8c14fc,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV
3.3,Uber,1543528680205,Northeastern University,North Station,12,1,efed8bdb-21ab-4616-90e5-3efe5b29eef0,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX
3.3,Uber,1543488480159,Northeastern University,North Station,26.5,1,f0c1afb8-63cd-4832-8de4-3d5bd414ab01,6c84fd89-3f11-4782-9b50-97c468b19529,Black
1.5,Uber,1543618077911,Back Bay,Fenway,6.5,1,223030e7-7a89-4c34-8715-a46a3c2e49af,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool
1.5,Uber,1543460362324,Back Bay,Fenway,7,1,2fabe458-853c-410d-bbc1-495530696f2e,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,WAV
1.5,Uber,1543859879614,Back Bay,Fenway,12,1,6b05eb6c-cb1d-4c05-af49-a82eb78dfbcc,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL
1.5,Uber,1543444421516,Back Bay,Fenway,,1,6fd87f54-ecae-498a-9f4e-7ec1f3a42a43,8cf7e821-f0d3-49c6-8eba-e679c0ebcf6a,Taxi
1.5,Uber,1543873980993,Back Bay,Fenway,7,1,76a55d53-4c2b-48c4-92b0-9d218f8f3bb9,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX
1.5,Uber,1544955007192,Back Bay,Fenway,17.5,1,94db4057-a928-4fa7-878f-49007c2b9189,6c84fd89-3f11-4782-9b50-97c468b19529,Black
1.5,Uber,1543876980069,Back Bay,Fenway,26.5,1,ed81e01e-f54a-4b97-ac89-bec7ebcb0a5c,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV
1.5,Lyft,1543409588091,South Station,Beacon Hill,13.5,1,01c6731a-51b8-446a-9455-e6f482132b0e,lyft_premier,Lux
1.5,Lyft,1543491783123,South Station,Beacon Hill,3,1,645d318e-56cc-4f1c-8897-3f31095253b5,lyft_line,Shared
1.5,Lyft,1543434608454,South Station,Beacon Hill,27.5,1,6aaf3cdb-5b6f-4e5d-a40b-1bfa6b01129b,lyft_luxsuv,Lux Black XL
1.5,Lyft,1544978411093,South Station,Beacon Hill,7,1,8afd61ef-5ce2-4d93-bf88-bd89e8b9d074,lyft,Lyft
1.5,Lyft,1543361242185,South Station,Beacon Hill,13.5,1,c6c23311-657e-46c1-9e3e-5fc8debd74e2,lyft_plus,Lyft XL
1.5,Lyft,1543693076801,South Station,Beacon Hill,19.5,1,cc40ae54-fb9e-4ec6-aa1c-1cf1e49c2606,lyft_lux,Lux Black
3.12,Uber,1544809208334,Northeastern University,West End,19.5,1,0b729573-82b8-4ed8-8d9c-85ab79d456aa,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL
3.12,Uber,1543481584531,Northeastern University,West End,12,1,188ee427-2415-4fb5-8c72-d7b9909ebcf8,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX
3.12,Uber,1543508578034,Northeastern University,West End,12,1,2d8c9e91-2a2c-483b-9618-8eb9504b2262,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,WAV
3.12,Uber,1543461573123,Northeastern University,West End,,1,7324d611-4909-4e0e-a43d-ef603cd285dd,8cf7e821-f0d3-49c6-8eba-e679c0ebcf6a,Taxi
3.12,Uber,1543795088841,Northeastern University,West End,25,1,af75f15b-e208-4bb5-9596-1b11f227ca0f,6c84fd89-3f11-4782-9b50-97c468b19529,Black
3.12,Uber,1544672999373,Northeastern University,West End,32,1,bc3a0fe5-8697-44e3-84f3-1faabe4f344a,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV
2.56,Uber,1543452248229,Northeastern University,Beacon Hill,9.5,1,00497724-383e-4d2a-90be-854294c27dfd,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX
2.56,Uber,1543790278745,Northeastern University,Beacon Hill,27.5,1,19641701-ab9e-410a-b70b-7c4067231bb0,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV
2.56,Uber,1543695183210,Northeastern University,Beacon Hill,20.5,1,bf5adb3b-bd9c-4a1d-b031-74560e64e20c,6c84fd89-3f11-4782-9b50-97c468b19529,Black
2.56,Uber,1544674205611,Northeastern University,Beacon Hill,8.5,1,dcadabc4-71d5-4514-ba07-f2b3cefab8f2,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool
2.56,Uber,1543641781199,Northeastern University,Beacon Hill,,1,febc066b-ee24-4bfb-8d92-275c2d07449a,8cf7e821-f0d3-49c6-8eba-e679c0ebcf6a,Taxi
0.92,Uber,1543299681856,North Station,North End,8.5,1,3aed0ae6-563f-477e-9915-d3f9b2537435,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX
0.92,Uber,1543478580124,North Station,North End,16,1,3f6df4d8-5ba9-4469-b9c9-e9c84947c5de,6c84fd89-3f11-4782-9b50-97c468b19529,Black
0.92,Uber,1545080110263,North Station,North End,9,1,a182f84d-67c2-4fc7-b6d2-076e8d4fa056,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool
0.92,Uber,1543741685840,North Station,North End,14,1,a7089311-5f8f-4031-a46a-5f3ee6591d69,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL
0.92,Uber,1543290142192,North Station,North End,,1,aae6da4b-8de4-47e9-adb2-3a53c99f06de,8cf7e821-f0d3-49c6-8eba-e679c0ebcf6a,Taxi
0.92,Uber,1544838309511,North Station,North End,26.5,1,e9cde810-4c9e-4bd9-9d3b-f74c4aa5800c,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV
0.92,Uber,1545128113621,North Station,North End,8.5,1,f6dbeb40-3d1d-4e64-89f9-cc8e7398c405,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,WAV
1.64,Uber,1544976610674,Back Bay,Northeastern University,11,1,19ec4b86-0afc-444e-a4b7-9af4b00272b5,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool
1.64,Uber,1543332262251,Back Bay,Northeastern University,13,1,1a158eea-6abc-4d53-8b1d-8bdbf8a81011,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,WAV
1.64,Uber,1543340543788,Back Bay,Northeastern University,,1,68b1299d-0422-49e9-bbd5-e08e7ccfcb4f,8cf7e821-f0d3-49c6-8eba-e679c0ebcf6a,Taxi
1.64,Uber,1543419986650,Back Bay,Northeastern University,20.5,1,7441e257-4b8e-4ac5-bb0a-6d602853db89,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL
1.64,Uber,1544796003944,Back Bay,Northeastern University,13,1,8be01003-11f8-439d-94fd-703549bf86ef,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX
1.64,Uber,1543272312093,Back Bay,Northeastern University,26,1,99906f2c-5008-4651-a111-eff88285028c,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV
1.64,Uber,1543288704280,Back Bay,Northeastern University,14,1,d8ec3fed-3755-48a2-91f6-37ef03fbba34,6c84fd89-3f11-4782-9b50-97c468b19529,Black
1.08,Uber,1544869203702,North End,North Station,8.5,1,0cdbf424-26bf-4b5f-96f4-011f5c99b01b,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,WAV
1.08,Uber,1543601576363,North End,North Station,7.5,1,355b50e3-799d-4d2e-958c-d072144b72f6,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool
1.08,Uber,1543213382643,North End,North Station,8.5,1,79bad6fe-e8d9-488e-910b-dafb96e82efd,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX
1.08,Uber,1544898312097,North End,North Station,16,1,95a5766a-4797-44fd-95ee-9f7ad1dedfa9,6c84fd89-3f11-4782-9b50-97c468b19529,Black
1.08,Uber,1544856612073,North End,North Station,,1,9ca0bdcf-7c51-4ffc-8091-e59c55995e32,8cf7e821-f0d3-49c6-8eba-e679c0ebcf6a,Taxi
1.08,Uber,1544675709658,North End,North Station,12.5,1,deb34de1-e498-4fff-8785-c6ee28489958,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL
1.08,Uber,1543300402045,North End,North Station,27.5,1,f7acc9a2-bcd4-41c7-9e03-05b505d66776,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV
1.04,Uber,1544871603854,Financial District,North End,8,1,072f893b-e37e-4423-adbf-ed080ed21f13,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool
1.04,Uber,1543319662382,Financial District,North End,7.5,1,339660fe-d274-4213-a831-a02c20028570,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,WAV
1.04,Uber,1543490577403,Financial District,North End,11,1,7339f1b7-e65d-4cc3-9eb2-09841fe18955,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL
1.04,Uber,1544808609651,Financial District,North End,27.5,1,e705a09d-f83a-4470-ad52-276c1514b1fc,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV
1.04,Uber,1544875212370,Financial District,North End,7.5,1,e9b18b69-d7e4-4f16-bffb-a1cbf12db96a,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX
1.04,Uber,1543632476737,Financial District,North End,15,1,ec4bc87f-e2bd-47a4-b80e-a08320229e59,6c84fd89-3f11-4782-9b50-97c468b19529,Black
1.04,Uber,1543266130228,Financial District,North End,,1,fc0c0375-179b-46fb-929b-0eaa3f65c547,8cf7e821-f0d3-49c6-8eba-e679c0ebcf6a,Taxi
3.04,Uber,1543714686444,West End,Boston University,,1,6e8805cb-b1ec-4beb-b49c-5da3b2649c65,8cf7e821-f0d3-49c6-8eba-e679c0ebcf6a,Taxi
3.04,Uber,1543475582360,West End,Boston University,16.5,1,919e17ed-a2fc-44fb-aa2c-4fce61bc6810,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL
3.04,Uber,1544909405276,West End,Boston University,8.5,1,f71e84f0-ef0d-4cdd-a206-983e5e216945,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool
2.85,Lyft,1543843681743,West End,Northeastern University,16.5,1,58fbd919-a04f-4644-be2c-4910024e88ff,lyft_premier,Lux
2.85,Lyft,1545001516291,West End,Northeastern University,16.5,1,5bf51dfe-7ff6-46c4-8413-91532a0577e1,lyft_plus,Lyft XL
2.85,Lyft,1543445021539,West End,Northeastern University,32.5,1,689d4b82-8ed1-4fb1-9636-d1f28a7f6a3d,lyft_luxsuv,Lux Black XL
2.85,Lyft,1544883914490,West End,Northeastern University,10.5,1,a3da6df2-ec02-4ec2-a5ec-65c10e6c0f83,lyft,Lyft
2.85,Lyft,1543421485303,West End,Northeastern University,7,1,bf7b1c65-4a4f-4125-a56c-63563802a790,lyft_line,Shared
2.85,Lyft,1543700883534,West End,Northeastern University,22.5,1,f0a78090-6f62-4869-b66e-8ab0614e3bd0,lyft_lux,Lux Black
1.49,Lyft,1543312822261,Theatre District,North End,22.5,1,2a7da8ab-09b9-4767-b7ac-b2e1dd6be7eb,lyft_lux,Lux Black
1.49,Lyft,1543398215726,Theatre District,North End,32.5,1,4e9df02f-59fa-4d12-a381-630198c3dc9d,lyft_luxsuv,Lux Black XL
1.49,Lyft,1543367362487,Theatre District,North End,16.5,1,9638d572-3255-4b86-8412-9b592be5846c,lyft_plus,Lyft XL
1.49,Lyft,1543563781629,Theatre District,North End,7,1,9929ccba-4629-4a94-8ac6-441a3618a03e,lyft_line,Shared
1.49,Lyft,1544814312658,Theatre District,North End,19.5,1,c8581b4c-1cda-4c5e-b2df-a2622f6a8f67,lyft_premier,Lux
4.35,Lyft,1543702078063,Boston University,Theatre District,45.5,1,d01e8e38-4ff2-4cf9-85bd-34d1f2e075af,lyft_luxsuv,Lux Black XL
1.41,Uber,1545080403780,Boston University,Back Bay,8,1,1e5719ad-fb9c-4eb0-9835-5433f6076fad,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool
2.32,Lyft,1543443068011,Haymarket Square,Back Bay,7,1,059c12f7-697e-4d9e-93aa-416e3b2ddd74,lyft_line,Shared
2.32,Lyft,1544779805246,Haymarket Square,Back Bay,16.5,1,17f8df8e-4a4d-4e41-989f-54846886bec1,lyft_plus,Lyft XL
